train_time,dataset,test_acc,inside_labels,unknown_labels,max_epochs,bayesian_prediction_std_bal_acc,bayesian_prediction_std_f1_score,bayesian_prediction_std_auc,bayesian_entropy_bal_acc,bayesian_entropy_f1_score,bayesian_entropy_auc
19.644045114517212,mnist,0.9835534512833292,"[1, 5, 6, 7]","[4, 8]",100.0,0.7887208914549795,0.7978123373729855,0.8505319445861976,0.7833042869539648,0.7911262241640781,0.8448091952209648
19.664794445037842,mnist,0.9843010216795415,"[1, 5, 6, 7]","[4, 8]",100.0,0.7582160515413036,0.779838558651555,0.8193629016289963,0.7523510629595704,0.775301513966614,0.813615641252261
11.96918511390686,mnist,0.9808123598305507,"[1, 5, 6, 7]","[4, 8]",100.0,0.7621298236493314,0.7788045553352441,0.8275935632909245,0.7541845166648413,0.7719171667052819,0.8182934426151476
26.431827545166016,mnist,0.9856733524355301,"[0, 5, 6, 9]","[2, 3]",100.0,0.7000203797976929,0.7398947407096308,0.7574793485876449,0.6980688446355728,0.739706676594448,0.7579941200951809
26.401779413223267,mnist,0.9856733524355301,"[0, 5, 6, 9]","[2, 3]",100.0,0.7092743827667727,0.7459583124807343,0.7696947373340439,0.707206979577645,0.7455410416583668,0.7693569106272554
26.415310621261597,mnist,0.9820265694191196,"[0, 5, 6, 9]","[2, 3]",100.0,0.7209087336904907,0.7575554604239578,0.7865267221747186,0.7216814582925263,0.7563524710076296,0.7879007636894598
19.807905197143555,mnist,0.9813038130381304,"[1, 3, 5, 7]","[2, 8]",100.0,0.709554768695319,0.7477431445468028,0.7442187073945059,0.705769811092423,0.7420953036134623,0.7377621602634963
27.646090030670166,mnist,0.9859778597785978,"[1, 3, 5, 7]","[2, 8]",100.0,0.7425481653171406,0.7676229982696228,0.7864502045376779,0.7382695335391514,0.7631284688359685,0.780743999346331
19.863524436950684,mnist,0.9825338253382534,"[1, 3, 5, 7]","[2, 8]",100.0,0.7051382792151387,0.7422816939518896,0.7492384974753286,0.7014526256767655,0.7387707221336844,0.7416077566222341
42.59918832778931,mnist,0.9859719438877755,"[0, 3, 7, 8]","[5, 6]",100.0,0.8631201830842397,0.8628654720048301,0.9284077112859678,0.8624924639610692,0.862304609057388,0.9291487918116175
