experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
6.1,54.97458267211914,mnist,0.992671215567349,"[0, 3, 6, 9]","[1, 5]",100.0,0.8144011120203947,0.8259707047072984,0.8846455220311576,0.8141375580615493,0.8252237842374321,0.8858535406013046,0.8138887148672069,0.8238766788823899,0.8821251826155071,0.8053457148706409,0.8241155458599311,0.8850079527731882
6.2,54.94983530044556,mnist,0.9936820823856457,"[0, 3, 6, 9]","[1, 5]",100.0,0.8280480911066455,0.83188095880012,0.9035325088324991,0.8285375203080889,0.8318492488696133,0.9044201636718228,0.8287153293237312,0.831943920477962,0.9016003839078862,0.8078225368433516,0.8263126704128905,0.9035963487470386
6.3,54.88084554672241,mnist,0.9909021986353298,"[0, 3, 6, 9]","[1, 5]",100.0,0.8195095949174858,0.8282924503171543,0.8905381758284023,0.8203310194623832,0.8315564011745955,0.8936232577901686,0.8181026583562089,0.8267964530658819,0.8891048140015122,0.8196009343797944,0.8303829787314486,0.8924483705310173
6.4,55.66601204872131,mnist,0.9929239322719232,"[0, 3, 6, 9]","[1, 5]",100.0,0.8007980296998246,0.81425800103649,0.8740557733684922,0.8012808398288334,0.8151393733957246,0.8754312419264061,0.8009710689428299,0.8148663916438659,0.8723592488776257,0.7985966427544631,0.8136866093286363,0.874639960501688
6.5,55.009742736816406,mnist,0.9934293656810715,"[0, 3, 6, 9]","[1, 5]",100.0,0.8274198407950046,0.8342653557650566,0.8997568608557935,0.8289631293990547,0.8355312159685374,0.9023545066637669,0.8281243335462527,0.8325778252141391,0.8979912105432201,0.825098482669337,0.8347032233447838,0.9010558410784458
7.1,55.96821045875549,mnist,0.9916584887144259,"[1, 6, 8, 9]","[3, 4]",100.0,0.8937020565735665,0.8919243789016893,0.9437405346234365,0.9147418152729914,0.9143973482713348,0.9605344337545936,0.9112300878760288,0.9114709051699819,0.9583764901260586,0.9151154197040441,0.9148677698739682,0.9598753827331565
7.2,55.96086549758911,mnist,0.9906771344455348,"[1, 6, 8, 9]","[3, 4]",100.0,0.8896428362823751,0.8868778856095643,0.94076558611209,0.91556744359611,0.9154046736689128,0.9611516798828365,0.9122218234997258,0.9119092725512706,0.9586885605339847,0.9148982514639631,0.9149277265864465,0.9605383334647796
7.3,56.652666330337524,mnist,0.9921491658488715,"[1, 6, 8, 9]","[3, 4]",100.0,0.8955266686207408,0.8922145612829961,0.9422255128150092,0.9145623874673233,0.9144975056198145,0.9620673318345134,0.9123032700132607,0.9126907690024655,0.9605014266075791,0.9145099592076773,0.9149751737638259,0.9617418464235477
7.4,56.11065459251404,mnist,0.9919038272816487,"[1, 6, 8, 9]","[3, 4]",100.0,0.8988690550074663,0.8967502329725491,0.946684160662569,0.9158889850299732,0.9161684480797919,0.9610867263099782,0.9084320759027245,0.9085940355083337,0.9581091571933866,0.9154532336871596,0.9155198064956742,0.9601681729739228
7.5,55.91681885719299,mnist,0.992639842983317,"[1, 6, 8, 9]","[3, 4]",100.0,0.8975019221454386,0.895207757244817,0.9436985425441534,0.9135452951388072,0.9133341883128594,0.9614194183853677,0.9096414218716685,0.90950452146226,0.9595839027950128,0.9135229633598605,0.9132647785301058,0.9606016647582005
8.1,54.31025409698486,mnist,0.9939271255060729,"[0, 2, 4, 6]","[5, 9]",100.0,0.8756420057864376,0.8661005676997132,0.9254806166889091,0.9351877942955291,0.9347340763052894,0.9795913025268743,0.9358216439101693,0.9358093256246804,0.9797575121374509,0.9353330542547038,0.9352511217433662,0.9797306342617316
